Country,Year,Vulnerability,Readiness,Exposure,CompositeRisk
COL,2006,0.424889625,0.29215433333333335,0.501321,0.5380720416666667
COL,2007,0.423804375,0.28674666666666665,0.501321,0.5395839583333333
COL,2008,0.41944587499999997,0.2998423333333334,0.501321,0.5317305916666666
COL,2009,0.416215,0.31161733333333336,0.501321,0.5250820666666667
COL,2010,0.41378262499999996,0.31275733333333333,0.501321,0.5231666416666667
COL,2011,0.41141812499999997,0.326791,0.501321,0.516134475
COL,2012,0.409338,0.32291566666666666,0.501321,0.5164365333333334
COL,2013,0.40942187500000005,0.32298566666666667,0.501321,0.5164588583333334
COL,2014,0.409413625,0.3419736666666666,0.501321,0.5088587083333334
COL,2015,0.407823875,0.34360999999999997,0.501321,0.507250325
COL,2016,0.409565625,0.33942733333333336,0.501321,0.5099684416666667
COL,2017,0.407868,0.336638,0.501321,0.5100656
COL,2018,0.406357625,0.3397916666666667,0.501321,0.5078979083333333
COL,2019,0.39418175,0.34216266666666667,0.501321,0.4996439833333334
COL,2020,0.394612625,0.346012,0.501321,0.49836277500000004
COL,2021,0.39323575,0.3401716666666667,0.501321,0.4998727833333333
COL,2022,0.39257675,0.341069,0.501321,0.49911845
COL,2023,0.393396125,0.3459943333333333,0.501321,0.4976399416666667
COL,2024,0.6749182784877817,0.6749182784877817,,0.5349836556975563
COL,2025,0.6753111707189013,0.6753111707189013,,0.5350622341437803
COL,2026,0.6766027789990383,0.6766027789990382,,0.5353205557998078
COL,2027,0.6770391082811629,0.6770391082811629,,0.5354078216562326
COL,2028,0.6782645666388174,0.6782645666388175,,0.5356529133277634
COL,2029,0.67873767554268,0.67873767554268,,0.535747535108536
COL,2030,0.6799036146487839,0.6799036146487839,,0.5359807229297567
COM,1995,0.5291368073529412,0.257917,0.470871,0.6143152844117648
COM,1996,0.5266500485294118,0.25793266666666664,0.470871,0.6128169624509805
COM,1997,0.5284720676470588,0.259148,0.470871,0.6134240405882353
COM,1998,0.5275302948529412,0.26038100000000003,0.470871,0.6123657769117647
COM,1999,0.5149833213235294,0.260844,0.470871,0.6046523927941176
COM,2000,0.5274469963235294,0.2612736666666667,0.470871,0.611958731127451
COM,2001,0.5251177529411765,0.27281,0.470871,0.6059466517647059
COM,2002,0.5223718985294118,0.284309,0.470871,0.5996995391176472
COM,2003,0.5248951264705882,0.28346933333333335,0.470871,0.6015493425490196
COM,2004,0.5265314029411765,0.27090533333333333,0.470871,0.6075567084313727
COM,2005,0.5163101470588235,0.29008666666666666,0.470871,0.5937514215686275
COM,2006,0.5073721044117647,0.2544513333333333,0.470871,0.6026427293137255
COM,2007,0.4988697919117647,0.2558576666666667,0.470871,0.5969788084803922
COM,2008,0.5110470955882354,0.24791033333333332,0.470871,0.6074641240196079
COM,2009,0.5064281904411765,0.24301266666666668,0.470871,0.6066518475980393
COM,2010,0.5070204955882353,0.24205366666666664,0.470871,0.6073908306862745
COM,2011,0.5145815227941176,0.24247533333333335,0.470871,0.6117587803431372
COM,2012,0.5139321985294117,0.24391966666666667,0.470871,0.6107914524509803
COM,2013,0.510591275,0.254594,0.470871,0.604517165
COM,2014,0.513649681617647,0.27405133333333337,0.470871,0.5985692756372548
COM,2015,0.5009044661764706,0.257006,0.470871,0.5977402797058824
COM,2016,0.5026916088235294,0.2695013333333333,0.470871,0.5938144319607843
COM,2017,0.5024710786764706,0.26854933333333336,0.470871,0.5940629138725491
COM,2018,0.5006166419117647,0.25762633333333335,0.470871,0.5973194518137255
COM,2019,0.5088722161764706,0.24041900000000002,0.470871,0.6091557297058823
COM,2020,0.5017742419117647,0.23135233333333335,0.470871,0.6085236118137254
COM,2021,0.5095746080882353,0.225907,0.470871,0.6153819648529413
COM,2022,0.5148555375,0.23151933333333333,0.470871,0.6163055891666667
COM,2023,0.5146565375,0.25196,0.470871,0.6080099225
COM,2024,0.6749182784877817,0.6749182784877817,,0.5349836556975563
COM,2025,0.6753111707189013,0.6753111707189013,,0.5350622341437803
COM,2026,0.6766027789990383,0.6766027789990382,,0.5353205557998078
COM,2027,0.6770391082811629,0.6770391082811629,,0.5354078216562326
COM,2028,0.6782645666388174,0.6782645666388175,,0.5356529133277634
COM,2029,0.67873767554268,0.67873767554268,,0.535747535108536
COM,2030,0.6799036146487839,0.6799036146487839,,0.5359807229297567
CPV,1995,0.4444315,0.42261566666666667,0.385478,0.4976126333333333
CPV,1996,0.444336,0.4227013333333334,0.385478,0.4975210666666666
CPV,1997,0.443953375,0.423343,0.385478,0.49703482499999996
CPV,1998,0.443178125,0.42401700000000003,0.385478,0.49630007499999995
CPV,1999,0.44080375,0.423392,0.385478,0.49512544999999997
CPV,2000,0.44336675000000003,0.42297,0.385478,0.49683204999999997
CPV,2001,0.443510625,0.3992883333333333,0.385478,0.5063910416666667
CPV,2002,0.44162925000000003,0.3766323333333334,0.385478,0.5143246166666666
CPV,2003,0.437422875,0.3776713333333333,0.385478,0.5113851916666667
CPV,2004,0.438601,0.36971366666666666,0.385478,0.5152751333333334
CPV,2005,0.439947125,0.41222866666666663,0.385478,0.49907680833333334
CPV,2006,0.44350324999999996,0.3881383333333333,0.385478,0.5108466166666668
CPV,2007,0.434959625,0.3974803333333334,0.385478,0.5019836416666666
CPV,2008,0.436398625,0.4018136666666667,0.385478,0.5011137083333332
CPV,2009,0.431951875,0.4028426666666667,0.385478,0.49803405833333336
CPV,2010,0.430917,0.40147266666666664,0.385478,0.49796113333333336
CPV,2011,0.42702375,0.41897999999999996,0.385478,0.48862225000000004
CPV,2012,0.44036712499999997,0.42197766666666664,0.385478,0.4954292083333333
CPV,2013,0.445195125,0.4247303333333334,0.385478,0.49722494166666664
CPV,2014,0.4412495,0.456242,0.385478,0.4822529
CPV,2015,0.426786375,0.44957933333333333,0.385478,0.47624009166666664
CPV,2016,0.4272295,0.4458566666666666,0.385478,0.4779950333333334
CPV,2017,0.430879375,0.441301,0.385478,0.48200722500000004
CPV,2018,0.4330485,0.43637566666666666,0.385478,0.4852788333333333
CPV,2019,0.425367375,0.44033100000000003,0.385478,0.479088025
CPV,2020,0.433197625,0.44544033333333327,0.385478,0.4817424416666667
CPV,2021,0.4231485,0.4589736666666666,0.385478,0.47029963333333336
CPV,2022,0.427650625,0.4554276666666666,0.385478,0.47441930833333334
CPV,2023,0.426966625,0.45777599999999996,0.385478,0.473069575
CPV,2024,0.6749182784877817,0.6749182784877817,,0.5349836556975563
CPV,2025,0.6753111707189013,0.6753111707189013,,0.5350622341437803
CPV,2026,0.6766027789990383,0.6766027789990382,,0.5353205557998078
CPV,2027,0.6770391082811629,0.6770391082811629,,0.5354078216562326
CPV,2028,0.6782645666388174,0.6782645666388175,,0.5356529133277634
CPV,2029,0.67873767554268,0.67873767554268,,0.535747535108536
CPV,2030,0.6799036146487839,0.6799036146487839,,0.5359807229297567
CRI,1995,0.437329875,0.37677133333333335,0.450955,0.5116893916666667
CRI,1996,0.433010625,0.3755103333333334,0.450955,0.5096022416666666
CRI,1997,0.426108875,0.38109966666666667,0.450955,0.5032254583333333
CRI,1998,0.42100175,0.3840843333333333,0.450955,0.4989673166666667
CRI,1999,0.418221375,0.3807306666666667,0.450955,0.49864055833333326
CRI,2000,0.414857,0.3789463333333334,0.450955,0.4973356666666666
CRI,2001,0.415443125,0.36586233333333334,0.450955,0.5029209416666667
CRI,2002,0.412705125,0.3596603333333333,0.450955,0.5037589416666667
CRI,2003,0.40947,0.36711200000000005,0.450955,0.4988372
CRI,2004,0.40519825,0.3520736666666667,0.450955,0.5022894833333333
CRI,2005,0.403564625,0.36277733333333334,0.450955,0.4970278416666667
CRI,2006,0.401753875,0.3451666666666667,0.450955,0.5029856583333333
CRI,2007,0.40227250000000003,0.35315066666666667,0.450955,0.5001032333333334
CRI,2008,0.401638125,0.36644766666666667,0.450955,0.4944038083333333
CRI,2009,0.40251225,0.38362333333333337,0.450955,0.48805801666666665
CRI,2010,0.38044374999999997,0.3911466666666667,0.450955,0.4718075833333333
CRI,2011,0.379368,0.385399,0.450955,0.47346119999999997
CRI,2012,0.37819325,0.3921963333333333,0.450955,0.47003741666666665
CRI,2013,0.377875625,0.40493633333333334,0.450955,0.4647508416666667
CRI,2014,0.377287375,0.43899466666666664,0.450955,0.45077455833333335
CRI,2015,0.374973875,0.44209666666666664,0.450955,0.4481456583333334
CRI,2016,0.375014125,0.4384193333333333,0.450955,0.4496407416666667
CRI,2017,0.3749285,0.42265400000000003,0.450955,0.4558955
CRI,2018,0.3732085,0.42887499999999995,0.450955,0.45237510000000003
CRI,2019,0.372407625,0.43620566666666666,0.450955,0.44896230833333334
CRI,2020,0.368742625,0.435464,0.450955,0.44705997499999994
CRI,2021,0.369191375,0.421783,0.450955,0.452801625
CRI,2022,0.366052,0.4216693333333333,0.450955,0.45096346666666676
CRI,2023,0.367174125,0.4373093333333333,0.450955,0.4453807416666667
CRI,2024,0.6749182784877817,0.6749182784877817,,0.5349836556975563
CRI,2025,0.6753111707189013,0.6753111707189013,,0.5350622341437803
CRI,2026,0.6766027789990383,0.6766027789990382,,0.5353205557998078
CRI,2027,0.6770391082811629,0.6770391082811629,,0.5354078216562326
CRI,2028,0.6782645666388174,0.6782645666388175,,0.5356529133277634
CRI,2029,0.67873767554268,0.67873767554268,,0.535747535108536
CRI,2030,0.6799036146487839,0.6799036146487839,,0.5359807229297567
CUB,1995,0.428653,0.3364508870673953,0.497414,0.5226114451730419
CUB,1996,0.42805875,0.3348578870673953,0.497414,0.5228920951730418
CUB,1997,0.431389375,0.3381805537340619,0.497414,0.5235614035063753
CUB,1998,0.431181125,0.3405022204007286,0.497414,0.5225077868397086
CUB,1999,0.42898475,0.34619655373406194,0.497414,0.5189122285063752
CUB,2000,0.42518275,0.34799488706739523,0.497414,0.5159116951730418
CUB,2001,0.425123125,0.35196355373406196,0.497414,0.5142884535063752
CUB,2002,0.425728625,0.35538355373406194,0.497414,0.5132837535063752
CUB,2003,0.42770525,0.34534755373406195,0.497414,0.5184841285063752
CUB,2004,0.42785249999999997,0.359379553734062,0.497414,0.5129596785063752
CUB,2005,0.42945587500000004,0.37021935336976325,0.497414,0.5095857836520947
CUB,2006,0.42477400000000004,0.38546188342440807,0.497414,0.5006796466302368
CUB,2007,0.423244,0.4022859690346084,0.497414,0.4930320123861567
CUB,2008,0.42544725,0.40769748451730425,0.497414,0.4921893561930783
CUB,2009,0.428340375,0.4067465409836066,0.497414,0.49430560860655737
