Country,Year,Indicator,Value
PRY,2005,Readiness,0.2197903333333333
PRY,2005,CompositeRisk,0.5460161416666667
PRY,2006,Capacity,0.50443
PRY,2006,Economic,0.297788
PRY,2006,Ecosystems,0.349196
PRY,2006,Food,0.462709
PRY,2006,Governance,0.158024
PRY,2006,Habitat,0.569704
PRY,2006,Health,0.459063
PRY,2006,Infrastructure,0.172157
PRY,2006,Sensitivity,0.25368
PRY,2006,Social,0.183456
PRY,2006,Water,0.323246
PRY,2006,Exposure,0.42286
PRY,2006,Vulnerability,0.386773125
PRY,2006,Readiness,0.21308933333333333
PRY,2006,CompositeRisk,0.5468281416666667
PRY,2007,Capacity,0.504154
PRY,2007,Economic,0.306533
PRY,2007,Ecosystems,0.349196
PRY,2007,Food,0.464576
PRY,2007,Governance,0.14664
PRY,2007,Habitat,0.567881
PRY,2007,Health,0.454865
PRY,2007,Infrastructure,0.172561
PRY,2007,Sensitivity,0.251284
PRY,2007,Social,0.195979
PRY,2007,Water,0.322118
PRY,2007,Exposure,0.42286
PRY,2007,Vulnerability,0.38582937500000003
PRY,2007,Readiness,0.216384
PRY,2007,CompositeRisk,0.544944025
PRY,2008,Capacity,0.503895
PRY,2008,Economic,0.351781
PRY,2008,Ecosystems,0.349869
PRY,2008,Food,0.464265
PRY,2008,Governance,0.199838
PRY,2008,Habitat,0.566299
PRY,2008,Health,0.452185
PRY,2008,Infrastructure,0.172157
PRY,2008,Sensitivity,0.248584
PRY,2008,Social,0.208886
PRY,2008,Water,0.321001
PRY,2008,Exposure,0.42286
PRY,2008,Vulnerability,0.384781875
PRY,2008,Readiness,0.2535016666666667
PRY,2008,CompositeRisk,0.5294684583333333
PRY,2009,Capacity,0.50313
PRY,2009,Economic,0.343295
PRY,2009,Ecosystems,0.349143
PRY,2009,Food,0.469556
PRY,2009,Governance,0.243699
PRY,2009,Habitat,0.565033
PRY,2009,Health,0.450292
PRY,2009,Infrastructure,0.171753
PRY,2009,Sensitivity,0.249456
PRY,2009,Social,0.213967
PRY,2009,Water,0.31988
PRY,2009,Exposure,0.42286
PRY,2009,Vulnerability,0.384780375
PRY,2009,Readiness,0.26698700000000003
PRY,2009,CompositeRisk,0.524073425
PRY,2010,Capacity,0.500731
PRY,2010,Economic,0.34051
PRY,2010,Ecosystems,0.346856
PRY,2010,Food,0.467581
PRY,2010,Governance,0.262408
PRY,2010,Habitat,0.56314
PRY,2010,Health,0.446766
PRY,2010,Infrastructure,0.170743
PRY,2010,Sensitivity,0.245937
PRY,2010,Social,0.208084
PRY,2010,Water,0.31877
PRY,2010,Exposure,0.42286
PRY,2010,Vulnerability,0.3825655
PRY,2010,Readiness,0.270334
PRY,2010,CompositeRisk,0.5214057
PRY,2011,Capacity,0.499262
PRY,2011,Economic,0.353012
PRY,2011,Ecosystems,0.345942
PRY,2011,Food,0.46825
PRY,2011,Governance,0.265157
PRY,2011,Habitat,0.561694
PRY,2011,Health,0.442915
PRY,2011,Infrastructure,0.169126
PRY,2011,Sensitivity,0.243244
PRY,2011,Social,0.208311
PRY,2011,Water,0.317633
PRY,2011,Exposure,0.42286
PRY,2011,Vulnerability,0.38100825
PRY,2011,Readiness,0.2754933333333333
PRY,2011,CompositeRisk,0.5184076166666667
PRY,2012,Capacity,0.500469
PRY,2012,Economic,0.356543
PRY,2012,Ecosystems,0.345108
PRY,2012,Food,0.469875
PRY,2012,Governance,0.229522
PRY,2012,Habitat,0.561103
PRY,2012,Health,0.441286
PRY,2012,Infrastructure,0.169934
PRY,2012,Sensitivity,0.241004
PRY,2012,Social,0.224957
PRY,2012,Water,0.316556
PRY,2012,Exposure,0.42286
PRY,2012,Vulnerability,0.380666875
PRY,2012,Readiness,0.2703406666666667
PRY,2012,CompositeRisk,0.5202638583333333
PRY,2013,Capacity,0.498083
PRY,2013,Economic,0.361628
PRY,2013,Ecosystems,0.345592
PRY,2013,Food,0.466643
PRY,2013,Governance,0.1841
PRY,2013,Habitat,0.559084
PRY,2013,Health,0.440627
PRY,2013,Infrastructure,0.167509
PRY,2013,Sensitivity,0.23882
PRY,2013,Social,0.230454
PRY,2013,Water,0.315309
PRY,2013,Exposure,0.42286
PRY,2013,Vulnerability,0.378958375
PRY,2013,Readiness,0.25872733333333336
PRY,2013,CompositeRisk,0.5238840916666667
PRY,2014,Capacity,0.493756
PRY,2014,Economic,0.38809
PRY,2014,Ecosystems,0.342633
PRY,2014,Food,0.463994
PRY,2014,Governance,0.19262
PRY,2014,Habitat,0.55732
PRY,2014,Health,0.435808
PRY,2014,Infrastructure,0.167509
PRY,2014,Sensitivity,0.236489
PRY,2014,Social,0.234631
PRY,2014,Water,0.314078
PRY,2014,Exposure,0.42286
PRY,2014,Vulnerability,0.376448375
PRY,2014,Readiness,0.27178033333333335
PRY,2014,CompositeRisk,0.5171568916666667
PRY,2015,Capacity,0.490876
PRY,2015,Economic,0.394762
PRY,2015,Ecosystems,0.342337
PRY,2015,Food,0.462105
PRY,2015,Governance,0.190817
PRY,2015,Habitat,0.557021
PRY,2015,Health,0.431909
PRY,2015,Infrastructure,0.166903
PRY,2015,Sensitivity,0.235235
PRY,2015,Social,0.239411
PRY,2015,Water,0.312857
PRY,2015,Exposure,0.42286
PRY,2015,Vulnerability,0.374905375
PRY,2015,Readiness,0.27499666666666667
PRY,2015,CompositeRisk,0.5149445583333333
PRY,2016,Capacity,0.488928
PRY,2016,Economic,0.432593
PRY,2016,Ecosystems,0.341718
PRY,2016,Food,0.460264
PRY,2016,Governance,0.249646
PRY,2016,Habitat,0.557008
PRY,2016,Health,0.428451
PRY,2016,Infrastructure,0.168722
PRY,2016,Sensitivity,0.234347
PRY,2016,Social,0.242505
PRY,2016,Water,0.311645
PRY,2016,Exposure,0.42286
PRY,2016,Vulnerability,0.373885375
PRY,2016,Readiness,0.308248
PRY,2016,CompositeRisk,0.501032025
PRY,2017,Capacity,0.485897
PRY,2017,Economic,0.42618
PRY,2017,Ecosystems,0.341718
PRY,2017,Food,0.458509
PRY,2017,Governance,0.252491
PRY,2017,Habitat,0.554812
PRY,2017,Health,0.424403
PRY,2017,Infrastructure,0.166903
PRY,2017,Sensitivity,0.231808
PRY,2017,Social,0.247956
PRY,2017,Water,0.310445
PRY,2017,Exposure,0.42286
PRY,2017,Vulnerability,0.371811875
PRY,2017,Readiness,0.3088756666666667
PRY,2017,CompositeRisk,0.4995368583333333
PRY,2018,Capacity,0.480597
PRY,2018,Economic,0.421678
PRY,2018,Ecosystems,0.341718
PRY,2018,Food,0.457372
PRY,2018,Governance,0.224888
PRY,2018,Habitat,0.552825
PRY,2018,Health,0.414007
PRY,2018,Infrastructure,0.166297
PRY,2018,Sensitivity,0.229289
PRY,2018,Social,0.25115
PRY,2018,Water,0.309249
PRY,2018,Exposure,0.42286
PRY,2018,Vulnerability,0.36891925000000003
PRY,2018,Readiness,0.29923866666666665
PRY,2018,CompositeRisk,0.5016560833333333
PRY,2019,Capacity,0.48026
PRY,2019,Economic,0.411638
PRY,2019,Ecosystems,0.341718
PRY,2019,Food,0.455382
PRY,2019,Governance,0.219625
PRY,2019,Habitat,0.553701
PRY,2019,Health,0.412859
PRY,2019,Infrastructure,0.166095
PRY,2019,Sensitivity,0.228236
PRY,2019,Social,0.248917
PRY,2019,Water,0.309076
PRY,2019,Exposure,0.42286
PRY,2019,Vulnerability,0.368415875
PRY,2019,Readiness,0.29339333333333334
PRY,2019,CompositeRisk,0.5036921916666667
PRY,2020,Capacity,0.481339
PRY,2020,Economic,0.408545
PRY,2020,Ecosystems,0.341718
PRY,2020,Food,0.458031
PRY,2020,Governance,0.227847
PRY,2020,Habitat,0.554588
PRY,2020,Health,0.413801
PRY,2020,Infrastructure,0.167693
PRY,2020,Sensitivity,0.230168
PRY,2020,Social,0.256217
PRY,2020,Water,0.308966
PRY,2020,Exposure,0.42286
PRY,2020,Vulnerability,0.36953800000000003
PRY,2020,Readiness,0.29753633333333335
PRY,2020,CompositeRisk,0.5027082666666667
PRY,2021,Capacity,0.475325
PRY,2021,Economic,0.408545
PRY,2021,Ecosystems,0.341718
PRY,2021,Food,0.454048
PRY,2021,Governance,0.189065
PRY,2021,Habitat,0.555368
PRY,2021,Health,0.403342
PRY,2021,Infrastructure,0.186049
PRY,2021,Sensitivity,0.237558
PRY,2021,Social,0.259416
PRY,2021,Water,0.308852
PRY,2021,Exposure,0.42286
PRY,2021,Vulnerability,0.3702825
PRY,2021,Readiness,0.28567533333333334
PRY,2021,CompositeRisk,0.5078993666666667
PRY,2022,Capacity,0.473429
PRY,2022,Economic,0.408545
PRY,2022,Ecosystems,0.341718
PRY,2022,Food,0.452483
PRY,2022,Governance,0.174339
PRY,2022,Habitat,0.556261
PRY,2022,Health,0.397699
PRY,2022,Infrastructure,0.176792
PRY,2022,Sensitivity,0.23191
PRY,2022,Social,0.258899
PRY,2022,Water,0.308735
PRY,2022,Exposure,0.42286
PRY,2022,Vulnerability,0.36737837500000003
PRY,2022,Readiness,0.28059433333333333
PRY,2022,CompositeRisk,0.5081892916666667
PRY,2023,Capacity,0.473598
PRY,2023,Economic,0.408545
PRY,2023,Ecosystems,0.341718
PRY,2023,Food,0.45253
PRY,2023,Governance,0.181895
PRY,2023,Habitat,0.556825
PRY,2023,Health,0.397699
PRY,2023,Infrastructure,0.177196
PRY,2023,Sensitivity,0.232243
PRY,2023,Social,0.262106
PRY,2023,Water,0.308735
PRY,2023,Exposure,0.42286
PRY,2023,Vulnerability,0.367568
PRY,2023,Readiness,0.284182
PRY,2023,CompositeRisk,0.5068680000000001
PRY,2024,Capacity,0.6749182784877817
PRY,2024,Economic,0.6749182784877817
PRY,2024,Ecosystems,0.6749182784877817
PRY,2024,Food,0.6749182784877817
PRY,2024,Governance,0.6749182784877817
PRY,2024,Habitat,0.6749182784877817
PRY,2024,Health,0.6749182784877817
PRY,2024,Infrastructure,0.6749182784877817
PRY,2024,Sensitivity,0.6749182784877817
PRY,2024,Social,0.6749182784877817
PRY,2024,Water,0.6749182784877817
PRY,2024,Exposure,
PRY,2024,Vulnerability,0.6749182784877817
PRY,2024,Readiness,0.6749182784877817
PRY,2024,CompositeRisk,0.5349836556975563
PRY,2025,Capacity,0.6753111707189013
PRY,2025,Economic,0.6753111707189013
PRY,2025,Ecosystems,0.6753111707189013
PRY,2025,Food,0.6753111707189013
PRY,2025,Governance,0.6753111707189013
PRY,2025,Habitat,0.6753111707189013
PRY,2025,Health,0.6753111707189013
PRY,2025,Infrastructure,0.6753111707189013
PRY,2025,Sensitivity,0.6753111707189013
PRY,2025,Social,0.6753111707189013
PRY,2025,Water,0.6753111707189013
PRY,2025,Exposure,
PRY,2025,Vulnerability,0.6753111707189013
PRY,2025,Readiness,0.6753111707189013
PRY,2025,CompositeRisk,0.5350622341437803
PRY,2026,Capacity,0.6766027789990383
PRY,2026,Economic,0.6766027789990383
PRY,2026,Ecosystems,0.6766027789990383
PRY,2026,Food,0.6766027789990383
PRY,2026,Governance,0.6766027789990383
PRY,2026,Habitat,0.6766027789990383
PRY,2026,Health,0.6766027789990383
PRY,2026,Infrastructure,0.6766027789990383
PRY,2026,Sensitivity,0.6766027789990383
PRY,2026,Social,0.6766027789990383
PRY,2026,Water,0.6766027789990383
PRY,2026,Exposure,
PRY,2026,Vulnerability,0.6766027789990383
PRY,2026,Readiness,0.6766027789990382
PRY,2026,CompositeRisk,0.5353205557998078
PRY,2027,Capacity,0.6770391082811629
PRY,2027,Economic,0.6770391082811629
PRY,2027,Ecosystems,0.6770391082811629
PRY,2027,Food,0.6770391082811629
PRY,2027,Governance,0.6770391082811629
PRY,2027,Habitat,0.6770391082811629
PRY,2027,Health,0.6770391082811629
PRY,2027,Infrastructure,0.6770391082811629
PRY,2027,Sensitivity,0.6770391082811629
PRY,2027,Social,0.6770391082811629
PRY,2027,Water,0.6770391082811629
PRY,2027,Exposure,
PRY,2027,Vulnerability,0.6770391082811629
PRY,2027,Readiness,0.6770391082811629
PRY,2027,CompositeRisk,0.5354078216562326
PRY,2028,Capacity,0.6782645666388174
PRY,2028,Economic,0.6782645666388174
PRY,2028,Ecosystems,0.6782645666388174
PRY,2028,Food,0.6782645666388174
PRY,2028,Governance,0.6782645666388174
PRY,2028,Habitat,0.6782645666388174
PRY,2028,Health,0.6782645666388174
PRY,2028,Infrastructure,0.6782645666388174
PRY,2028,Sensitivity,0.6782645666388174
PRY,2028,Social,0.6782645666388174
PRY,2028,Water,0.6782645666388174
PRY,2028,Exposure,
PRY,2028,Vulnerability,0.6782645666388174
PRY,2028,Readiness,0.6782645666388175
PRY,2028,CompositeRisk,0.5356529133277634
PRY,2029,Capacity,0.67873767554268
PRY,2029,Economic,0.67873767554268
PRY,2029,Ecosystems,0.67873767554268
PRY,2029,Food,0.67873767554268
PRY,2029,Governance,0.67873767554268
PRY,2029,Habitat,0.67873767554268
PRY,2029,Health,0.67873767554268
PRY,2029,Infrastructure,0.67873767554268
PRY,2029,Sensitivity,0.67873767554268
PRY,2029,Social,0.67873767554268
PRY,2029,Water,0.67873767554268
PRY,2029,Exposure,
PRY,2029,Vulnerability,0.67873767554268
PRY,2029,Readiness,0.67873767554268
PRY,2029,CompositeRisk,0.535747535108536
PRY,2030,Capacity,0.6799036146487839
PRY,2030,Economic,0.6799036146487839
PRY,2030,Ecosystems,0.6799036146487839
PRY,2030,Food,0.6799036146487839
PRY,2030,Governance,0.6799036146487839
PRY,2030,Habitat,0.6799036146487839
PRY,2030,Health,0.6799036146487839
PRY,2030,Infrastructure,0.6799036146487839
PRY,2030,Sensitivity,0.6799036146487839
PRY,2030,Social,0.6799036146487839
PRY,2030,Water,0.6799036146487839
PRY,2030,Exposure,
PRY,2030,Vulnerability,0.6799036146487839
PRY,2030,Readiness,0.6799036146487839
PRY,2030,CompositeRisk,0.5359807229297567
QAT,1995,Capacity,0.361749
QAT,1995,Economic,0.48542
QAT,1995,Ecosystems,0.551931
QAT,1995,Food,0.372648
QAT,1995,Governance,0.414635
QAT,1995,Habitat,0.468785
QAT,1995,Health,0.359652
QAT,1995,Infrastructure,0.284451
QAT,1995,Sensitivity,0.36415
QAT,1995,Social,0.118713
QAT,1995,Water,0.214322
QAT,1995,Exposure,0.397008
QAT,1995,Vulnerability,0.372211
QAT,1995,Readiness,0.3395893333333333
QAT,1995,CompositeRisk,0.48749086666666674
QAT,1996,Capacity,0.35951
QAT,1996,Economic,0.48542
QAT,1996,Ecosystems,0.54672
QAT,1996,Food,0.376261
QAT,1996,Governance,0.414635
QAT,1996,Habitat,0.4688
QAT,1996,Health,0.359652
QAT,1996,Infrastructure,0.284451
QAT,1996,Sensitivity,0.366185
QAT,1996,Social,0.124409
QAT,1996,Water,0.214322
QAT,1996,Exposure,0.397008
QAT,1996,Vulnerability,0.371987625
QAT,1996,Readiness,0.341488
QAT,1996,CompositeRisk,0.486597375
QAT,1997,Capacity,0.358325
QAT,1997,Economic,0.48542
QAT,1997,Ecosystems,0.545098
QAT,1997,Food,0.374169
QAT,1997,Governance,0.47445
QAT,1997,Habitat,0.467652
QAT,1997,Health,0.359652
QAT,1997,Infrastructure,0.284451
QAT,1997,Sensitivity,0.364732
QAT,1997,Social,0.130272
QAT,1997,Water,0.214322
QAT,1997,Exposure,0.397008
QAT,1997,Vulnerability,0.371050125
QAT,1997,Readiness,0.36338066666666663
QAT,1997,CompositeRisk,0.47727780833333344
QAT,1998,Capacity,0.357393
QAT,1998,Economic,0.48542
QAT,1998,Ecosystems,0.543586
QAT,1998,Food,0.372581
QAT,1998,Governance,0.534265
QAT,1998,Habitat,0.465191
QAT,1998,Health,0.359652
QAT,1998,Infrastructure,0.284451
QAT,1998,Sensitivity,0.362572
QAT,1998,Social,0.127494
QAT,1998,Water,0.214322
QAT,1998,Exposure,0.397008
QAT,1998,Vulnerability,0.36996850000000003
QAT,1998,Readiness,0.382393
QAT,1998,CompositeRisk,0.46902390000000005
QAT,1999,Capacity,0.356751
QAT,1999,Economic,0.48542
QAT,1999,Ecosystems,0.542776
QAT,1999,Food,0.385112
QAT,1999,Governance,0.537888
QAT,1999,Habitat,0.462566
QAT,1999,Health,0.359652
QAT,1999,Infrastructure,0.284451
QAT,1999,Sensitivity,0.368817
QAT,1999,Social,0.125054
QAT,1999,Water,0.214322
QAT,1999,Exposure,0.397008
QAT,1999,Vulnerability,0.371805875
QAT,1999,Readiness,0.38278733333333337
QAT,1999,CompositeRisk,0.46996859166666666
QAT,2000,Capacity,0.356563
QAT,2000,Economic,0.48542
QAT,2000,Ecosystems,0.542776
QAT,2000,Food,0.374815
QAT,2000,Governance,0.541511
QAT,2000,Habitat,0.460222
QAT,2000,Health,0.359652
QAT,2000,Infrastructure,0.284451
QAT,2000,Sensitivity,0.36144
QAT,2000,Social,0.12642
QAT,2000,Water,0.214322
QAT,2000,Exposure,0.397008
QAT,2000,Vulnerability,0.369280125
QAT,2000,Readiness,0.38445033333333334
QAT,2000,CompositeRisk,0.4677879416666667
QAT,2001,Capacity,0.353678
QAT,2001,Economic,0.48542
QAT,2001,Ecosystems,0.542776
QAT,2001,Food,0.373122
QAT,2001,Governance,0.559065
QAT,2001,Habitat,0.458296
QAT,2001,Health,0.353474
QAT,2001,Infrastructure,0.284275
QAT,2001,Sensitivity,0.359247
QAT,2001,Social,0.129353
QAT,2001,Water,0.214322
QAT,2001,Exposure,0.397008
QAT,2001,Vulnerability,0.36739875
QAT,2001,Readiness,0.3912793333333333
QAT,2001,CompositeRisk,0.46392751666666665
QAT,2002,Capacity,0.353187
QAT,2002,Economic,0.48542
QAT,2002,Ecosystems,0.542776
QAT,2002,Food,0.37359
QAT,2002,Governance,0.576618
QAT,2002,Habitat,0.45676
QAT,2002,Health,0.353474
QAT,2002,Infrastructure,0.284098
QAT,2002,Sensitivity,0.359041
QAT,2002,Social,0.134163
QAT,2002,Water,0.214322
QAT,2002,Exposure,0.397008
QAT,2002,Vulnerability,0.367156
QAT,2002,Readiness,0.3987336666666666
QAT,2002,CompositeRisk,0.46080013333333336
QAT,2003,Capacity,0.35308
QAT,2003,Economic,0.48542
QAT,2003,Ecosystems,0.542776
QAT,2003,Food,0.367199
QAT,2003,Governance,0.541819
QAT,2003,Habitat,0.455444
QAT,2003,Health,0.353474
QAT,2003,Infrastructure,0.283922
QAT,2003,Sensitivity,0.354429
QAT,2003,Social,0.143943
QAT,2003,Water,0.214322
QAT,2003,Exposure,0.397008
QAT,2003,Vulnerability,0.36558075
QAT,2003,Readiness,0.39039399999999996
QAT,2003,CompositeRisk,0.46319085000000004
QAT,2004,Capacity,0.35366
QAT,2004,Economic,0.48542
QAT,2004,Ecosystems,0.542776
QAT,2004,Food,0.361726
QAT,2004,Governance,0.541078
QAT,2004,Habitat,0.45588
QAT,2004,Health,0.353474
QAT,2004,Infrastructure,0.283746
QAT,2004,Sensitivity,0.350662
QAT,2004,Social,0.152436
QAT,2004,Water,0.214322
QAT,2004,Exposure,0.397008
QAT,2004,Vulnerability,0.36453075
QAT,2004,Readiness,0.392978
QAT,2004,CompositeRisk,0.46152725
QAT,2005,Capacity,0.349794
QAT,2005,Economic,0.546571
QAT,2005,Ecosystems,0.542776
QAT,2005,Food,0.357775
QAT,2005,Governance,0.587257
QAT,2005,Habitat,0.457798
QAT,2005,Health,0.34618
QAT,2005,Infrastructure,0.283569
QAT,2005,Sensitivity,0.349942
QAT,2005,Social,0.153782
QAT,2005,Water,0.214322
QAT,2005,Exposure,0.397008
QAT,2005,Vulnerability,0.36276949999999997
QAT,2005,Readiness,0.4292033333333334
QAT,2005,CompositeRisk,0.4459803666666666
QAT,2006,Capacity,0.349403
QAT,2006,Economic,0.753734
QAT,2006,Ecosystems,0.542776
QAT,2006,Food,0.353366
QAT,2006,Governance,0.637394
QAT,2006,Habitat,0.448277
QAT,2006,Health,0.345605
QAT,2006,Infrastructure,0.283393
QAT,2006,Sensitivity,0.341621
QAT,2006,Social,0.155253
QAT,2006,Water,0.214322
QAT,2006,Exposure,0.397008
QAT,2006,Vulnerability,0.359845375
QAT,2006,Readiness,0.5154603333333333
QAT,2006,CompositeRisk,0.4097230916666667
QAT,2007,Capacity,0.348828
QAT,2007,Economic,0.761378
QAT,2007,Ecosystems,0.542776
QAT,2007,Food,0.350737
QAT,2007,Governance,0.579343
QAT,2007,Habitat,0.432366
QAT,2007,Health,0.345605
QAT,2007,Infrastructure,0.283217
QAT,2007,Sensitivity,0.331024
QAT,2007,Social,0.161452
QAT,2007,Water,0.214322
QAT,2007,Exposure,0.397008
QAT,2007,Vulnerability,0.356109375
QAT,2007,Readiness,0.5007243333333333
QAT,2007,CompositeRisk,0.41337589166666666
QAT,2008,Capacity,0.347305
QAT,2008,Economic,0.549746
QAT,2008,Ecosystems,0.546973
QAT,2008,Food,0.352666
QAT,2008,Governance,0.639518
QAT,2008,Habitat,0.423146
QAT,2008,Health,0.341377
QAT,2008,Infrastructure,0.283041
QAT,2008,Sensitivity,0.328203
QAT,2008,Social,0.16639
QAT,2008,Water,0.214322
QAT,2008,Exposure,0.397008
QAT,2008,Vulnerability,0.354629125
QAT,2008,Readiness,0.45188466666666666
QAT,2008,CompositeRisk,0.4320236083333333
QAT,2009,Capacity,0.346537
QAT,2009,Economic,0.545211
QAT,2009,Ecosystems,0.543825
QAT,2009,Food,0.354547
QAT,2009,Governance,0.783541
QAT,2009,Habitat,0.419113
QAT,2009,Health,0.346854
QAT,2009,Infrastructure,0.282864
QAT,2009,Sensitivity,0.328464
QAT,2009,Social,0.17345
QAT,2009,Water,0.213621
QAT,2009,Exposure,0.397008
QAT,2009,Vulnerability,0.354478125
QAT,2009,Readiness,0.500734
QAT,2009,CompositeRisk,0.412393275
QAT,2010,Capacity,0.338735
QAT,2010,Economic,0.573163
QAT,2010,Ecosystems,0.547537
QAT,2010,Food,0.356486
QAT,2010,Governance,0.747064
QAT,2010,Habitat,0.416935
QAT,2010,Health,0.329995
QAT,2010,Infrastructure,0.282688
QAT,2010,Sensitivity,0.329874
QAT,2010,Social,0.1838
QAT,2010,Water,0.21292
QAT,2010,Exposure,0.397008
QAT,2010,Vulnerability,0.35189625
QAT,2010,Readiness,0.5013423333333333
QAT,2010,CompositeRisk,0.4106008166666667
QAT,2011,Capacity,0.331453
QAT,2011,Economic,0.550329
QAT,2011,Ecosystems,0.547591
QAT,2011,Food,0.357065
QAT,2011,Governance,0.655327
QAT,2011,Habitat,0.408307
QAT,2011,Health,0.328197
QAT,2011,Infrastructure,0.282512
QAT,2011,Sensitivity,0.331726
QAT,2011,Social,0.191044
QAT,2011,Water,0.212218
QAT,2011,Exposure,0.397008
QAT,2011,Vulnerability,0.34988362500000003
QAT,2011,Readiness,0.4655666666666667
QAT,2011,CompositeRisk,0.42370350833333337
QAT,2012,Capacity,0.324445
QAT,2012,Economic,0.553827
QAT,2012,Ecosystems,0.547268
QAT,2012,Food,0.358471
QAT,2012,Governance,0.667269
QAT,2012,Habitat,0.400045
QAT,2012,Health,0.326399
QAT,2012,Infrastructure,0.282335
QAT,2012,Sensitivity,0.333804
QAT,2012,Social,0.193072
QAT,2012,Water,0.211517
QAT,2012,Exposure,0.397008
QAT,2012,Vulnerability,0.3480355
QAT,2012,Readiness,0.47138933333333327
QAT,2012,CompositeRisk,0.4202655666666667
QAT,2013,Capacity,0.320723
QAT,2013,Economic,0.580062
QAT,2013,Ecosystems,0.57503
QAT,2013,Food,0.355742
QAT,2013,Governance,0.678845
QAT,2013,Habitat,0.39661
QAT,2013,Health,0.3246
QAT,2013,Infrastructure,0.282159
QAT,2013,Sensitivity,0.347222
QAT,2013,Social,0.217314
QAT,2013,Water,0.211808
QAT,2013,Exposure,0.397008
QAT,2013,Vulnerability,0.35173675
QAT,2013,Readiness,0.4920736666666667
QAT,2013,CompositeRisk,0.41421258333333333
QAT,2014,Capacity,0.323222
QAT,2014,Economic,0.613164
QAT,2014,Ecosystems,0.60298
QAT,2014,Food,0.356197
QAT,2014,Governance,0.651288
QAT,2014,Habitat,0.391155
QAT,2014,Health,0.336274
QAT,2014,Infrastructure,0.281983
QAT,2014,Sensitivity,0.361338
QAT,2014,Social,0.22233
QAT,2014,Water,0.212127
QAT,2014,Exposure,0.397008
QAT,2014,Vulnerability,0.35815949999999996
QAT,2014,Readiness,0.49559400000000003
QAT,2014,CompositeRisk,0.4166580999999999
QAT,2015,Capacity,0.320361
QAT,2015,Economic,0.608403
QAT,2015,Ecosystems,0.599641
QAT,2015,Food,0.354617
QAT,2015,Governance,0.621983
QAT,2015,Habitat,0.38658
QAT,2015,Health,0.334476
QAT,2015,Infrastructure,0.281807
QAT,2015,Sensitivity,0.358277
QAT,2015,Social,0.223597
QAT,2015,Water,0.212445
QAT,2015,Exposure,0.397008
QAT,2015,Vulnerability,0.3560255
QAT,2015,Readiness,0.484661
QAT,2015,CompositeRisk,0.4197509
QAT,2016,Capacity,0.317925
QAT,2016,Economic,0.611869
QAT,2016,Ecosystems,0.594177
QAT,2016,Food,0.354657
QAT,2016,Governance,0.623651
QAT,2016,Habitat,0.38306
QAT,2016,Health,0.334756
QAT,2016,Infrastructure,0.281807
QAT,2016,Sensitivity,0.356436
QAT,2016,Social,0.226048
QAT,2016,Water,0.212764
QAT,2016,Exposure,0.397008
QAT,2016,Vulnerability,0.35444775
QAT,2016,Readiness,0.4871893333333333
QAT,2016,CompositeRisk,0.41779291666666674
QAT,2017,Capacity,0.315922
QAT,2017,Economic,0.628711
QAT,2017,Ecosystems,0.59108
QAT,2017,Food,0.35693
QAT,2017,Governance,0.585814
QAT,2017,Habitat,0.387491
QAT,2017,Health,0.326477
QAT,2017,Infrastructure,0.281807
QAT,2017,Sensitivity,0.357133
QAT,2017,Social,0.232721
QAT,2017,Water,0.213083
QAT,2017,Exposure,0.397008
QAT,2017,Vulnerability,0.353740375
QAT,2017,Readiness,0.48241533333333336
QAT,2017,CompositeRisk,0.41927809166666663
QAT,2018,Capacity,0.31465
QAT,2018,Economic,0.624306
QAT,2018,Ecosystems,0.587983
QAT,2018,Food,0.355082
QAT,2018,Governance,0.584492
QAT,2018,Habitat,0.392623
QAT,2018,Health,0.318823
QAT,2018,Infrastructure,0.281807
QAT,2018,Sensitivity,0.355287
QAT,2018,Social,0.241804
QAT,2018,Water,0.213401
QAT,2018,Exposure,0.397008
QAT,2018,Vulnerability,0.352457
QAT,2018,Readiness,0.48353399999999996
QAT,2018,CompositeRisk,0.41806060000000006
QAT,2019,Capacity,0.310954
QAT,2019,Economic,0.618753
QAT,2019,Ecosystems,0.589974
QAT,2019,Food,0.354461
QAT,2019,Governance,0.613059
QAT,2019,Habitat,0.390885
QAT,2019,Health,0.317025
QAT,2019,Infrastructure,0.281807
QAT,2019,Sensitivity,0.358192
QAT,2019,Social,0.255618
QAT,2019,Water,0.21372
QAT,2019,Exposure,0.397008
QAT,2019,Vulnerability,0.35212725
QAT,2019,Readiness,0.49581000000000003
QAT,2019,CompositeRisk,0.41295234999999997
QAT,2020,Capacity,0.307554
QAT,2020,Economic,0.657224
QAT,2020,Ecosystems,0.591964
QAT,2020,Food,0.357097
QAT,2020,Governance,0.598715
QAT,2020,Habitat,0.390354
QAT,2020,Health,0.315227
QAT,2020,Infrastructure,0.281807
QAT,2020,Sensitivity,0.363286
QAT,2020,Social,0.284017
QAT,2020,Water,0.213708
QAT,2020,Exposure,0.397008
QAT,2020,Vulnerability,0.352624625
QAT,2020,Readiness,0.5133186666666667
QAT,2020,CompositeRisk,0.40624730833333333
QAT,2021,Capacity,0.304153
QAT,2021,Economic,0.657224
QAT,2021,Ecosystems,0.587427
QAT,2021,Food,0.353754
QAT,2021,Governance,0.604499
QAT,2021,Habitat,0.386797
QAT,2021,Health,0.313428
QAT,2021,Infrastructure,0.281807
QAT,2021,Sensitivity,0.359712
QAT,2021,Social,0.283497
