Country,Year,Capacity,Economic,Ecosystems,Exposure,Food,Governance,Habitat,Health,Infrastructure,Readiness,Sensitivity,Social,Vulnerability,Water
KIR,2019,0.591489,0.316831,0.45654035,0.6185,0.5596,0.509828,0.553841,0.518617,0.552028,0.413329,0.33289287362637365,0.3497986153846154,0.546021,0.3631637294117647
KIR,2020,0.585526,0.306778,0.4567960777777777,0.6185,0.565321,0.532572,0.5564,0.661606,0.541484,0.419675,0.3339558186813187,0.35361460989010984,0.581203,0.36342993529411766
KIR,2021,0.582736,0.306778,0.4570665111111111,0.6185,0.557395,0.489981,0.55848,0.624291,0.536937,0.39838,0.33529532967032966,0.35895875824175816,0.569276,0.36327886470588233
KIR,2022,0.580223,0.306778,0.45613517222222216,0.6185,0.555946,0.479493,0.56025,0.582291,0.532895,0.393135,0.33565353846153845,0.36225114835164834,0.557845,0.36332329999999996
KIR,2023,0.578539,0.306778,0.45613517222222216,0.6185,0.554681,0.519803,0.561842,0.582291,0.529106,0.41329,0.33513218131868133,0.3640333626373627,0.55698,0.36332329999999996
KNA,1995,0.585357465909091,0.497469,0.47721008888888894,0.434583,0.620992,0.47016,0.426924,0.4363,0.35558630120481927,0.383097,0.345769,0.181662,0.4559424540540541,0.3665824588235294
KNA,1996,0.5845729772727272,0.497469,0.4770563055555555,0.434583,0.607785,0.47016,0.422604,0.434315,0.3544835903614458,0.383645,0.342358,0.183307,0.45564814054054054,0.3669383882352941
KNA,1997,0.5830818409090909,0.497469,0.47648034444444437,0.434583,0.604458,0.47016,0.41859,0.437123,0.35392487349397594,0.384412,0.338393,0.185606,0.4548084972972973,0.3666325411764706
KNA,1998,0.5811602272727273,0.497469,0.4755850388888888,0.434583,0.603831,0.47016,0.414849,0.436994,0.35370998192771086,0.385421,0.336079,0.188634,0.45403884864864863,0.3668893588235294
KNA,1999,0.5799271988636364,0.497469,0.4750794611111111,0.434583,0.605554,0.47016,0.411467,0.435017,0.3522916686746988,0.386693,0.333962,0.192451,0.45316154594594593,0.36705057058823526
KNA,2000,0.5791844318181819,0.497469,0.4749883277777777,0.434583,0.608829,0.47016,0.408405,0.435017,0.35289078313253014,0.38825,0.333539,0.197121,0.45250777837837836,0.36714597058823534
KNA,2001,0.5781493352272729,0.497469,0.47280006666666674,0.434583,0.604235,0.47016,0.404915,0.430692,0.35184501807228913,0.389559,0.324857,0.201049,0.4524532378378378,0.3667790235294118
KNA,2002,0.5760456988636363,0.497469,0.4702327,0.434583,0.612225,0.47016,0.40059,0.430692,0.35037211445783134,0.396772,0.31558,0.222686,0.4519816486486486,0.3667651882352941
KNA,2003,0.5746607954545454,0.497469,0.46753979999999995,0.434583,0.615653,0.47016,0.396007,0.430692,0.34982979518072294,0.406537,0.311009,0.251982,0.45094037837837836,0.3667010117647058
KNA,2004,0.5726446818181817,0.497469,0.4647801555555555,0.434583,0.625102,0.47016,0.391631,0.438852,0.3492319879518072,0.411548,0.313544,0.267014,0.45033809729729735,0.36654022352941174
KNA,2005,0.5711046818181817,0.55862,0.4619289722222222,0.434583,0.619886,0.696656,0.387509,0.431315,0.3485309277108434,0.514273,0.302482,0.287543,0.44901081081081085,0.36616017647058824
KNA,2006,0.5686929147727273,0.463136,0.4619289722222222,0.434583,0.617329,0.682578,0.383942,0.430731,0.3462596325301205,0.48304,0.300554,0.303406,0.4483808378378379,0.3658778352941176
KNA,2007,0.566860528409091,0.46278,0.4619289722222222,0.434583,0.622448,0.688867,0.381117,0.432403,0.3457751506024096,0.488102,0.299974,0.312657,0.4471764216216215,0.3655003352941177
KNA,2008,0.5644231477272726,0.461128,0.4617276555555555,0.434583,0.619788,0.718717,0.378822,0.458576,0.3439663855421687,0.501945,0.308784,0.325989,0.44621217837837834,0.3655397647058824
KNA,2009,0.5626222045454545,0.4598,0.4616705888888889,0.434583,0.630403,0.728143,0.376459,0.450072,0.3423616927710843,0.521724,0.309526,0.377228,0.44591283243243246,0.36515952352941183
KNA,2010,0.5581106818181817,0.48853,0.45924607222222225,0.434583,0.626866,0.724465,0.373163,0.443014,0.3371851987951807,0.546794,0.30243,0.427388,0.4433884054054053,0.3648169647058824
KNA,2011,0.5543293977272726,0.482052,0.4592199833333333,0.434583,0.640265,0.717688,0.369706,0.444978,0.33690315662650605,0.551233,0.308624,0.453959,0.4424342864864865,0.36425418235294116
KNA,2012,0.5504806534090909,0.463072,0.45860492777777784,0.434583,0.646591,0.714982,0.366906,0.430692,0.3348141144578313,0.556587,0.30417,0.491707,0.44064647567567566,0.3638435882352941
KNA,2013,0.5485265852272728,0.456335,0.45931533333333335,0.434583,0.639024,0.713383,0.364196,0.432706,0.333201156626506,0.565768,0.297019,0.527587,0.4398614486486487,0.36367219999999995
KNA,2014,0.5445607272727273,0.482019,0.45676436666666675,0.434583,0.631762,0.436364,0.361585,0.430692,0.3317930843373494,0.495095,0.29309,0.5669,0.43880972972972976,0.3631004529411765
KNA,2015,0.5427929318181818,0.470975,0.45638766666666664,0.434583,0.635685,0.528207,0.359538,0.431265,0.33022236746987954,0.528374,0.292333,0.585941,0.43780081081081074,0.36254872941176464
KNA,2016,0.5388395056818183,0.451735,0.4562926055555556,0.434583,0.646168,0.530667,0.358454,0.431265,0.3268397289156627,0.518919,0.298346,0.574354,0.4369428162162162,0.36265587058823534
KNA,2017,0.5335938977272727,0.448496,0.4562908722222223,0.434583,0.648502,0.531208,0.358237,0.431265,0.31766240963855424,0.538322,0.29917,0.63526,0.43501325405405405,0.36287762941176466
KNA,2018,0.5301218579545455,0.441371,0.45628975,0.434583,0.64853,0.519745,0.358661,0.429909,0.31267248795180724,0.514824,0.299402,0.583356,0.43342746486486483,0.36306413529411763
KNA,2019,0.5242802897727273,0.432438,0.45654035,0.434583,0.648481,0.504718,0.35959,0.429909,0.3047025481927711,0.513164,0.299891,0.602337,0.43195701081081084,0.3631637294117647
KNA,2020,0.5192597159090909,0.426477,0.4567960777777777,0.434583,0.648386,0.503481,0.360842,0.429909,0.29451093373493975,0.512806,0.300533,0.60846,0.4309795783783783,0.36342993529411766
KNA,2021,0.5199515795454546,0.426477,0.4570665111111111,0.434583,0.64825,0.518556,0.361899,0.429909,0.2961188373493976,0.517445,0.301045,0.6073,0.43173077837837837,0.36327886470588233
KNA,2022,0.5204435625,0.426477,0.45613517222222216,0.434583,0.648067,0.514794,0.362753,0.429909,0.29897599999999996,0.519137,0.301418,0.616141,0.4319438432432433,0.36332329999999996
KNA,2023,0.5197361761363637,0.426477,0.45613517222222216,0.434583,0.64784,0.52019,0.364074,0.429909,0.29613473493975906,0.521269,0.302026,0.617141,0.43158560000000007,0.36332329999999996
KOR,1995,0.36717,0.484449,0.585045,0.494061,0.263304,0.513007,0.462723,0.301596,0.28181,0.503397,0.281016,0.512736,0.380749,0.390016
KOR,1996,0.366738,0.484449,0.584865,0.494061,0.257908,0.513007,0.467372,0.301009,0.285138,0.508176,0.283165,0.527074,0.381322,0.391637
KOR,1997,0.357479,0.484449,0.584684,0.494061,0.248912,0.503235,0.46437,0.292381,0.286278,0.517689,0.283405,0.565383,0.378315,0.393268
KOR,1998,0.351347,0.484449,0.584504,0.494061,0.238557,0.493464,0.463184,0.291961,0.279607,0.515119,0.281,0.567445,0.375469,0.395003
KOR,1999,0.347017,0.484449,0.584323,0.494061,0.229109,0.490387,0.463391,0.290933,0.278048,0.525806,0.280189,0.602582,0.373756,0.39673
KOR,2000,0.342927,0.484449,0.584143,0.494061,0.22122,0.487309,0.461704,0.290595,0.278739,0.537371,0.28044,0.640356,0.372476,0.398456
KOR,2001,0.337677,0.484449,0.583819,0.494061,0.217778,0.51246,0.461156,0.286851,0.277001,0.554821,0.281655,0.667554,0.371131,0.400184
KOR,2002,0.335749,0.484449,0.583494,0.494061,0.216348,0.53761,0.462656,0.283976,0.274633,0.568577,0.281694,0.683673,0.370502,0.401904
KOR,2003,0.335553,0.484449,0.58317,0.494061,0.215359,0.550424,0.463475,0.2827,0.275942,0.577502,0.281704,0.697635,0.370439,0.401991
KOR,2004,0.335269,0.484449,0.582846,0.494061,0.213873,0.512237,0.465104,0.280253,0.276488,0.570485,0.280984,0.714768,0.370105,0.402067
KOR,2005,0.332751,0.486133,0.582522,0.494061,0.212044,0.561328,0.464192,0.278643,0.269258,0.591652,0.276435,0.727496,0.367749,0.399839
KOR,2006,0.331821,0.578896,0.582522,0.494061,0.212734,0.494245,0.462635,0.27646,0.274789,0.60575,0.278623,0.744109,0.368168,0.399871
KOR,2007,0.330404,0.591787,0.582522,0.494061,0.213927,0.556128,0.46102,0.274206,0.272291,0.633604,0.277342,0.752899,0.367269,0.39965
KOR,2008,0.328354,0.606233,0.581894,0.494061,0.216342,0.523039,0.457437,0.271403,0.272596,0.629162,0.277136,0.758215,0.366517,0.39943
KOR,2009,0.326247,0.602832,0.58223,0.494061,0.219034,0.540037,0.452993,0.269175,0.273622,0.635021,0.277826,0.762193,0.366045,0.399214
KOR,2010,0.323738,0.692907,0.582455,0.494061,0.218512,0.523231,0.448869,0.266893,0.276558,0.660528,0.278348,0.765447,0.365383,0.399008
KOR,2011,0.320876,0.691514,0.58232,0.494061,0.219418,0.536261,0.44427,0.265037,0.275053,0.664574,0.277536,0.765948,0.364158,0.398846
KOR,2012,0.322672,0.711434,0.582073,0.494061,0.227752,0.539149,0.440516,0.263231,0.273826,0.670871,0.276325,0.762032,0.364353,0.398719
KOR,2013,0.318213,0.739353,0.582922,0.494061,0.223435,0.558726,0.438734,0.259865,0.276294,0.68586,0.277645,0.7595,0.363306,0.398588
KOR,2014,0.315225,0.785379,0.582133,0.494061,0.223884,0.542857,0.437374,0.256636,0.274188,0.695341,0.277048,0.757788,0.362112,0.398453
KOR,2015,0.314348,0.77971,0.582468,0.494061,0.227808,0.503234,0.437226,0.25349,0.273868,0.680907,0.278189,0.759777,0.362199,0.398336
KOR,2016,0.312098,0.714867,0.584507,0.494061,0.230035,0.521751,0.437107,0.246682,0.274214,0.666126,0.279236,0.761761,0.361798,0.398247
KOR,2017,0.311688,0.715061,0.584976,0.494061,0.2288,0.527568,0.439016,0.244697,0.27677,0.668922,0.28044,0.764137,0.362063,0.398119
KOR,2018,0.310861,0.710721,0.585445,0.494061,0.228623,0.556838,0.441401,0.241887,0.278434,0.676963,0.281963,0.763332,0.362295,0.397981
KOR,2019,0.303947,0.701882,0.58651,0.494061,0.233319,0.587205,0.438693,0.236808,0.267912,0.684658,0.282529,0.764885,0.360179,0.397834
KOR,2020,0.298967,0.695954,0.587575,0.494061,0.232139,0.585688,0.436666,0.233666,0.261847,0.684371,0.281756,0.77147,0.358262,0.397676
KOR,2021,0.295385,0.695954,0.588946,0.494061,0.229706,0.593741,0.434921,0.231574,0.26249,0.690017,0.28314,0.780357,0.357529,0.397536
KOR,2022,0.293353,0.695954,0.585625,0.494061,0.229329,0.597209,0.432846,0.231601,0.263447,0.693456,0.282708,0.787206,0.356707,0.397398
KOR,2023,0.293353,0.695954,0.585625,0.494061,0.230015,0.630718,0.434616,0.231601,0.262063,0.705003,0.283244,0.788338,0.356886,0.397398
KWT,1995,0.444187,0.417111,0.455945,0.397463,0.380346,0.535194,0.530755,0.333182,0.40858,0.359545,0.366405,0.12633,0.393135,0.25
KWT,1996,0.445832,0.417111,0.457157,0.397463,0.382314,0.535194,0.529304,0.333182,0.40858,0.36043,0.365633,0.128986,0.393423,0.25
KWT,1997,0.444997,0.417111,0.455579,0.397463,0.381649,0.544831,0.526872,0.332491,0.40858,0.363125,0.363401,0.127433,0.392528,0.25
KWT,1998,0.44457,0.417111,0.45509,0.397463,0.380524,0.554469,0.523695,0.332491,0.40858,0.366381,0.360996,0.127564,0.39173,0.25
KWT,1999,0.445334,0.417111,0.455133,0.397463,0.38628,0.554705,0.520049,0.332491,0.40858,0.366875,0.361447,0.128809,0.392089,0.25
KWT,2000,0.446086,0.417111,0.455176,0.397463,0.380997,0.554942,0.514559,0.332491,0.40858,0.368092,0.354182,0.132223,0.390301,0.25
KWT,2001,0.446199,0.417111,0.455138,0.397463,0.377813,0.602885,0.510438,0.332491,0.408462,0.386488,0.349582,0.139469,0.389057,0.25
KWT,2002,0.445265,0.417111,0.4551,0.397463,0.37596,0.650828,0.505006,0.332491,0.408345,0.405659,0.346145,0.149038,0.387817,0.25
KWT,2003,0.44568,0.417111,0.455062,0.397463,0.377961,0.601257,0.499651,0.332427,0.408227,0.392747,0.34355,0.159874,0.387221,0.25
KWT,2004,0.448566,0.417111,0.455024,0.397463,0.379762,0.60219,0.495107,0.335009,0.40811,0.393583,0.339928,0.161448,0.387168,0.25
KWT,2005,0.44731,0.402082,0.454986,0.397463,0.383697,0.540178,0.492331,0.333072,0.407992,0.371035,0.340944,0.170845,0.387013,0.25
KWT,2006,0.447975,0.417856,0.454986,0.397463,0.385313,0.523224,0.490538,0.338146,0.407875,0.372418,0.342571,0.176175,0.38781,0.25
KWT,2007,0.447772,0.427605,0.454986,0.397463,0.383897,0.509021,0.489066,0.334479,0.407757,0.375749,0.339159,0.19062,0.386698,0.25
KWT,2008,0.439714,0.421224,0.457586,0.397463,0.380238,0.519874,0.480468,0.332097,0.40764,0.381244,0.340966,0.202634,0.384671,0.25
KWT,2009,0.417885,0.412997,0.457743,0.397463,0.376929,0.495068,0.471794,0.330877,0.379744,0.375322,0.340535,0.217901,0.377848,0.25
KWT,2010,0.395799,0.415556,0.460657,0.397463,0.382013,0.493664,0.463409,0.315714,0.351849,0.380713,0.340279,0.232918,0.370607,0.25
KWT,2011,0.383534,0.402957,0.460253,0.397463,0.380347,0.443259,0.47232,0.316237,0.323954,0.363003,0.341399,0.242792,0.367185,0.25
KWT,2012,0.389855,0.419994,0.455546,0.397463,0.381878,0.379719,0.481824,0.317909,0.323836,0.350878,0.339009,0.25292,0.368499,0.25
KWT,2013,0.382573,0.435217,0.442266,0.397463,0.382161,0.380225,0.474792,0.319948,0.323719,0.359634,0.33595,0.263462,0.365481,0.25
KWT,2014,0.375271,0.460059,0.439164,0.397463,0.381858,0.368469,0.467934,0.315514,0.323601,0.366998,0.335537,0.272466,0.363012,0.25
KWT,2015,0.378587,0.432399,0.441667,0.397463,0.385917,0.366387,0.473244,0.312434,0.323483,0.361039,0.337403,0.284331,0.364458,0.25
KWT,2016,0.377182,0.441176,0.44074,0.397463,0.378834,0.356498,0.478421,0.313002,0.323483,0.361661,0.337533,0.287308,0.36408,0.25
KWT,2017,0.375558,0.423913,0.443086,0.397463,0.379658,0.342316,0.476575,0.311092,0.323483,0.352144,0.339158,0.290203,0.363982,0.25
KWT,2018,0.374028,0.444966,0.445432,0.397463,0.378208,0.352315,0.474581,0.311866,0.323483,0.359768,0.340569,0.282023,0.363929,0.25
KWT,2019,0.36877,0.458777,0.443322,0.397463,0.37869,0.38846,0.468643,0.311866,0.323483,0.375249,0.341814,0.27851,0.362668,0.25
KWT,2020,0.374425,0.545612,0.441213,0.397463,0.389669,0.40414,0.463436,0.33009,0.323483,0.411415,0.346902,0.284492,0.366315,0.25
KWT,2021,0.375928,0.545612,0.439786,0.397463,0.38941,0.412193,0.452579,0.33009,0.323483,0.419404,0.337723,0.300407,0.364225,0.25
KWT,2022,0.3733,0.545612,0.435198,0.397463,0.393656,0.454387,0.439841,0.33009,0.323483,0.433297,0.332766,0.299893,0.362045,0.25
KWT,2023,0.373675,0.545612,0.435198,0.397463,0.392764,0.472631,0.438123,0.33009,0.323483,0.43912,0.330787,0.299117,0.36161,0.25
LAO,1995,0.845182,0.339807,0.55721,0.393777,0.672066,0.258903,0.545079,0.576313,0.439117,0.2662,0.375357,0.19989,0.540624,0.45396
LAO,1996,0.840488,0.339807,0.55721,0.393777,0.670683,0.258903,0.546186,0.576313,0.423335,0.266578,0.375177,0.201026,0.538123,0.45501
LAO,1997,0.83762,0.339807,0.55721,0.393777,0.666953,0.262734,0.547298,0.576313,0.416222,0.267944,0.374974,0.201292,0.536704,0.456227
LAO,1998,0.836513,0.339807,0.55721,0.393777,0.666997,0.266565,0.548377,0.576313,0.409119,0.269721,0.374724,0.202791,0.535857,0.457126
LAO,1999,0.833998,0.339807,0.55721,0.393777,0.664071,0.265783,0.549243,0.576313,0.402028,0.270389,0.374338,0.205576,0.534496,0.458111
LAO,2000,0.830498,0.339807,0.55721,0.393777,0.663386,0.265002,0.549829,0.577868,0.39466,0.271071,0.373782,0.208406,0.532735,0.453454
LAO,2001,0.820913,0.339807,0.55721,0.393777,0.648012,0.267592,0.550141,0.629452,0.390299,0.272952,0.401904,0.211456,0.538672,0.456916
LAO,2002,0.811103,0.339807,0.55721,0.393777,0.634669,0.270183,0.550265,0.595739,0.389489,0.275156,0.386773,0.215478,0.530313,0.454504
LAO,2003,0.801568,0.339807,0.55721,0.393777,0.623559,0.225888,0.549803,0.579252,0.392209,0.260145,0.381893,0.214741,0.525659,0.45192
LAO,2004,0.788942,0.339807,0.55721,0.393777,0.608932,0.161228,0.550597,0.618821,0.376817,0.238406,0.402201,0.214183,0.527364,0.45181
LAO,2005,0.775957,0.316893,0.55721,0.393777,0.595252,0.122132,0.550624,0.600749,0.367931,0.218868,0.393753,0.217578,0.519726,0.446592
LAO,2006,0.77177,0.282431,0.55721,0.393777,0.583012,0.118933,0.548944,0.63638,0.381952,0.206913,0.416263,0.219373,0.526613,0.452181
LAO,2007,0.770409,0.294906,0.55721,0.393777,0.579723,0.13048,0.545572,0.607264,0.393383,0.216038,0.40374,0.222728,0.52262,0.45257
LAO,2008,0.757951,0.29894,0.556335,0.393777,0.576606,0.147784,0.542834,0.591278,0.365264,0.22476,0.395648,0.227556,0.514208,0.452932
LAO,2009,0.751596,0.29609,0.556179,0.393777,0.572265,0.137946,0.540786,0.572872,0.373564,0.22387,0.390033,0.237572,0.510679,0.448409
LAO,2010,0.744645,0.243268,0.552345,0.393777,0.569211,0.150159,0.539496,0.550045,0.327538,0.211044,0.366334,0.239705,0.497906,0.448797
LAO,2011,0.728925,0.254151,0.554632,0.393777,0.554106,0.150795,0.528247,0.603701,0.319529,0.21521,0.385163,0.240685,0.498497,0.430765
LAO,2012,0.71592,0.260517,0.554094,0.393777,0.548477,0.189403,0.517303,0.594203,0.303363,0.230553,0.379776,0.241737,0.491468,0.431368
LAO,2013,0.718935,0.261406,0.556262,0.393777,0.552063,0.208809,0.520312,0.543267,0.296037,0.2389,0.353521,0.246484,0.483314,0.431943
LAO,2014,0.716459,0.252337,0.55509,0.393777,0.555384,0.228793,0.523429,0.522957,0.287954,0.243044,0.346052,0.248002,0.47955,0.432486
LAO,2015,0.716598,0.248524,0.554116,0.393777,0.563688,0.207947,0.532073,0.517986,0.279403,0.234988,0.34879,0.248491,0.480034,0.432938
LAO,2016,0.71948,0.289538,0.553321,0.393777,0.582716,0.198192,0.540997,0.518206,0.271536,0.246435,0.35705,0.251575,0.483311,0.433091
LAO,2017,0.705342,0.314339,0.553086,0.393777,0.57537,0.202895,0.526237,0.504091,0.259916,0.255581,0.349102,0.249508,0.475304,0.433121
LAO,2018,0.69635,0.337067,0.552852,0.393777,0.572716,0.195778,0.511708,0.475378,0.261684,0.262931,0.335748,0.255947,0.467953,0.43338
LAO,2019,0.691979,0.331376,0.554418,0.393777,0.581763,0.177489,0.513293,0.519601,0.247792,0.257646,0.363823,0.264073,0.475083,0.433629
LAO,2020,0.693317,0.336274,0.555985,0.393777,0.591833,0.176046,0.514893,0.498545,0.245518,0.259707,0.358195,0.266801,0.473527,0.434385
LAO,2021,0.694868,0.336274,0.555132,0.393777,0.584558,0.182494,0.516456,0.568011,0.24375,0.263446,0.387861,0.27157,0.483834,0.435095
LAO,2022,0.696911,0.336274,0.55402,0.393777,0.585337,0.203037,0.51805,0.567972,0.24375,0.271206,0.386768,0.274306,0.48415,0.435774
LAO,2023,0.700834,0.336274,0.55402,0.393777,0.586111,0.201185,0.518209,0.567972,0.252591,0.271379,0.386259,0.276678,0.48578,0.435774
LBN,1995,0.571019,0.354437,0.481826,0.332051,0.383476,0.273422,0.479327,0.590083,0.3861,0.256495,0.424731,0.141625,0.444186,0.344306
LBN,1996,0.570907,0.354437,0.482425,0.332051,0.382129,0.273422,0.47802,0.590083,0.383482,0.256764,0.422653,0.142433,0.44353,0.345043
LBN,1997,0.566863,0.354437,0.484603,0.332051,0.36596,0.294671,0.482284,0.590083,0.38381,0.266483,0.42214,0.15034,0.442086,0.345779
LBN,1998,0.570195,0.354437,0.484867,0.332051,0.366827,0.315921,0.486477,0.590083,0.383479,0.275791,0.421605,0.157014,0.443041,0.346512
LBN,1999,0.556215,0.354437,0.484057,0.332051,0.332576,0.316845,0.490286,0.590083,0.385341,0.278624,0.421298,0.16459,0.438265,0.347245
LBN,2000,0.556685,0.354437,0.484057,0.332051,0.329227,0.31777,0.488489,0.590083,0.384809,0.27998,0.41541,0.167732,0.436622,0.343067
LBN,2001,0.55447,0.354437,0.484057,0.332051,0.325525,0.323684,0.486758,0.588058,0.385164,0.284286,0.413362,0.174737,0.435258,0.341987
LBN,2002,0.555045,0.354437,0.484057,0.332051,0.33156,0.329597,0.484999,0.588324,0.384044,0.287385,0.414009,0.178121,0.435647,0.3409
LBN,2003,0.555061,0.354437,0.484057,0.332051,0.330685,0.284247,0.483112,0.588496,0.383087,0.272447,0.411463,0.178658,0.434875,0.339813
LBN,2004,0.553992,0.354437,0.484057,0.332051,0.323766,0.28879,0.481039,0.589799,0.381697,0.275433,0.407087,0.183073,0.433181,0.33873
LBN,2005,0.558613,0.337886,0.484057,0.332051,0.331352,0.302709,0.478878,0.586501,0.383354,0.27646,0.402755,0.188784,0.433398,0.336247
LBN,2006,0.563567,0.320558,0.484057,0.332051,0.342276,0.195284,0.47683,0.588651,0.382044,0.237424,0.403621,0.196431,0.435314,0.338027
LBN,2007,0.555937,0.318226,0.484057,0.332051,0.329603,0.209088,0.474978,0.566546,0.385487,0.244759,0.394778,0.206962,0.430069,0.339742
LBN,2008,0.551415,0.31476,0.484245,0.332051,0.332009,0.227764,0.460386,0.544514,0.384645,0.252688,0.381644,0.215541,0.424553,0.341521
LBN,2009,0.534922,0.328461,0.483196,0.332051,0.316739,0.224676,0.446124,0.525126,0.385599,0.261807,0.373964,0.232284,0.41668,0.343294
LBN,2010,0.519655,0.338178,0.47943,0.332051,0.305772,0.214656,0.432304,0.497142,0.385207,0.268023,0.360871,0.251236,0.407486,0.34506
LBN,2011,0.523305,0.337984,0.478542,0.332051,0.303086,0.21813,0.445513,0.472839,0.384815,0.274549,0.349719,0.267535,0.40527,0.346827
LBN,2012,0.5278,0.340186,0.475583,0.332051,0.300965,0.226053,0.45899,0.449694,0.384212,0.280494,0.337693,0.275242,0.403011,0.348624
LBN,2013,0.532959,0.351911,0.47489,0.332051,0.299928,0.212505,0.456525,0.44402,0.396538,0.284085,0.334509,0.287838,0.403739,0.350533
LBN,2014,0.538044,0.369693,0.475489,0.332051,0.301842,0.185361,0.454264,0.432928,0.407981,0.279193,0.330275,0.282527,0.404157,0.352439
LBN,2015,0.541369,0.35732,0.47557,0.332051,0.300854,0.217724,0.454525,0.445231,0.419592,0.285103,0.340301,0.280267,0.408331,0.354215
LBN,2016,0.541434,0.336299,0.46836,0.332051,0.298399,0.19738,0.457135,0.439945,0.43109,0.275063,0.340197,0.29151,0.408121,0.353796
LBN,2017,0.545089,0.323473,0.46836,0.332051,0.296159,0.188686,0.46203,0.437359,0.442589,0.26674,0.342288,0.288059,0.409978,0.353372
LBN,2018,0.526553,0.313076,0.46836,0.332051,0.298957,0.164593,0.466604,0.427027,0.405425,0.257266,0.34039,0.29413,0.403219,0.352943
LBN,2019,0.487785,0.302313,0.468774,0.332051,0.291025,0.156294,0.470683,0.43831,0.334087,0.252229,0.347856,0.29808,0.39259,0.352659
LBN,2020,0.488088,0.286235,0.469188,0.332051,0.301441,0.153887,0.472597,0.476098,0.329975,0.247311,0.372794,0.301811,0.400322,0.352632
LBN,2021,0.497546,0.286235,0.465101,0.332051,0.310735,0.138017,0.472197,0.477991,0.33069,0.246667,0.366895,0.315748,0.401559,0.352637
LBN,2022,0.499731,0.286235,0.467349,0.332051,0.308132,0.165895,0.471634,0.460687,0.328959,0.25809,0.353428,0.322139,0.398234,0.352645
LBN,2023,0.499559,0.286235,0.467349,0.332051,0.313502,0.142955,0.47127,0.460687,0.328959,0.249683,0.356346,0.319861,0.399069,0.352645
LBR,1995,0.745699,0.447622,0.558092,0.488171,0.628413,0.08016,0.672503,0.580697,0.421132,0.25513,0.445064,0.237608,0.542823,0.396102
LBR,1996,0.744135,0.447622,0.555448,0.488171,0.63387,0.08016,0.666364,0.580697,0.421132,0.255129,0.444742,0.237606,0.542295,0.39626
LBR,1997,0.745064,0.447622,0.556358,0.488171,0.63356,0.075977,0.666474,0.580697,0.421132,0.253744,0.44447,0.237633,0.542481,0.396664
LBR,1998,0.74602,0.447622,0.557249,0.488171,0.633246,0.071795,0.666736,0.580697,0.421132,0.252347,0.444277,0.237624,0.542701,0.397145
LBR,1999,0.746321,0.447622,0.557249,0.488171,0.632933,0.122109,0.667059,0.580697,0.421132,0.269119,0.444118,0.237626,0.542743,0.397387
LBR,2000,0.746691,0.447622,0.557249,0.488171,0.632467,0.172422,0.667766,0.580697,0.421132,0.292935,0.443985,0.25876,0.542809,0.397543
LBR,2001,0.747091,0.447622,0.557249,0.488171,0.63242,0.179853,0.668185,0.64414,0.421953,0.294841,0.473016,0.257048,0.553602,0.397664
LBR,2002,0.747437,0.447622,0.557249,0.488171,0.632294,0.187283,0.668701,0.659009,0.422774,0.296753,0.480018,0.255353,0.556299,0.397769
LBR,2003,0.747567,0.447622,0.557249,0.488171,0.631867,0.160274,0.66933,0.703309,0.423595,0.287339,0.50046,0.254123,0.563859,0.397803
LBR,2004,0.747672,0.447622,0.557249,0.488171,0.631439,0.119375,0.670089,0.672266,0.424416,0.273312,0.486755,0.252939,0.558885,0.397851
LBR,2005,0.747554,0.508773,0.557249,0.488171,0.630484,0.148826,0.670989,0.717487,0.425237,0.303215,0.507762,0.252046,0.566578,0.39802
LBR,2006,0.747563,0.715936,0.557249,0.488171,0.629712,0.258753,0.672012,0.732276,0.426057,0.40878,0.515003,0.251652,0.569254,0.398219
LBR,2007,0.748187,0.19343,0.557249,0.488171,0.629992,0.315551,0.673072,0.77703,0.426878,0.253939,0.535884,0.252837,0.577101,0.398387
LBR,2008,0.736605,0.180409,0.556868,0.488171,0.604986,0.2432,0.675714,0.775822,0.431993,0.225789,0.535378,0.253757,0.573984,0.398517
LBR,2009,0.734812,0.210628,0.557271,0.488171,0.603218,0.28546,0.67821,0.770025,0.431298,0.250435,0.534781,0.255215,0.573106,0.398615
LBR,2010,0.731391,0.179146,0.555612,0.488171,0.599909,0.292996,0.68079,0.770941,0.423531,0.24339,0.53422,0.258028,0.571581,0.398702
LBR,2011,0.729511,0.177203,0.555186,0.488171,0.603164,0.266339,0.670941,0.76914,0.427383,0.2357,0.532733,0.263558,0.570772,0.398816
LBR,2012,0.721184,0.19479,0.554805,0.488171,0.606401,0.28553,0.661582,0.767339,0.415069,0.249454,0.531505,0.268041,0.567352,0.398915
LBR,2013,0.720636,0.22326,0.555801,0.488171,0.608714,0.259923,0.659164,0.765537,0.414627,0.250946,0.531537,0.269654,0.567136,0.398975
LBR,2014,0.715087,0.2505,0.552963,0.488171,0.604997,0.245806,0.656409,0.763736,0.416458,0.256237,0.531376,0.272406,0.565599,0.399031
LBR,2015,0.716708,0.240751,0.554128,0.488171,0.60176,0.271668,0.668692,0.764089,0.402628,0.262888,0.530628,0.276244,0.565064,0.399085
LBR,2016,0.71824,0.244151,0.553321,0.488171,0.596642,0.254202,0.680843,0.762197,0.396313,0.259787,0.529499,0.281008,0.564742,0.399137
